"","name","inDegree1.x","outDegree1.x","TotalDegree.x","betweenness1.x","inCloseness1.x","outCloseness1.x","County","Orgtype","address","lon","lat","inDegree1.y","outDegree1.y","TotalDegree.y","betweenness1.y","inCloseness1.y","outCloseness1.y","inDegreeR","outDegreeR","TotalDegreeR","betweennessR","inClosenessR","outClosenessR","inDegreeM","outDegreeM","TotalDegreeM","betweennessM","inClosenessM","outClosenessM","inDegreeE","outDegreeE","TotalDegreeE","betweennessE","inClosenessE","outClosenessE"
"403","Monarch Joint Venture",2,0,2,0,0.00145665622179334,0.00125786163522013,"Ramsey","NGO","St. Paul, MN",-93.0899578,44.9537029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","Monarch Watch",1,0,1,0,0.00145664820478199,0.00125786163522013,"Douglas","NGO","Lawrence, KS",-95.2352501,38.9716689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","Montopolis Neighborhood Association",1,0,1,0,0.00125944584382872,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","Mother Earth News",1,0,1,0,0.00126103204514304,0.00125786163522013,"Shawnee","Private","Topeka, KS",-95.6751576,39.0473451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","Move Texas",1,0,1,0,0.00145463872196981,0.00125786163522013,"Bexar","NGO","San Antonio, TX",-98.4936282,29.4241219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","Multicultural Refugee Coalition",1,0,1,0,0.00145464138692911,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","NAACP",1,0,1,0,0.00125944584382872,0.00125786163522013,"Baltimore","NGO","Baltimore, MD",-76.6121893,39.2903848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","National Association of Conservation Districts",2,0,2,0,0.00145995870192387,0.00125786163522013,"DC","NGO","Washington, DC",-77.0368707,38.9071923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","National Cattlemen's Beef Association",1,0,1,0,0.00125944584382872,0.00125786163522013,"District of Columbia","NGO","Washington, DC",-77.0368707,38.9071923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","National Center for Appropriate Technology",2,10,12,0.000764005577772765,0.00145281551621609,0.00253256612102732,"Bexar","NGO","San Antonio, TX",-98.4936282,29.4241219,2,10,12,0.000764005577772765,0.00145281551621609,0.00253256612102732,1,10,11,0.0002427325160131,0.00271725236116082,0.0039724915637948,2,10,12,0.000108908303169034,0.00199600006349106,0.00210937729337119,0,5,5,0,0.00420168067226891,0.00442403539228314
"413","National Farmers Union",1,0,1,0,0.00125944584382872,0.00125786163522013,"District of Columbia","NGO","Washington, DC",-77.0368707,38.9071923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","National Fish and Wildlife Foundation",1,0,1,0,0.00145609524403349,0.00125786163522013,"DC","NGO","Washington, DC",-77.0368707,38.9071923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","National Grazing Lands Coalition",0,10,10,0,0.00125786163522013,0.00127388535031847,"Brazos","NGO","Bowie, TX",-97.8486457,33.5589953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","National Habitat Conservation Plan Coalition",1,0,1,0,0.00125944584382872,0.00125786163522013,"Yolo","NGO","Davis, CA",-121.7405167,38.5449065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","National League of Cities",1,0,1,0,0.00145731124240372,0.00125786163522013,"DC","NGO","Washington, DC",-77.0368707,38.9071923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","National Marine Fisheries Service",1,0,1,0,0.00145573751255894,0.00125786163522013,"Pinellas","Federal Agency","Saint Petersburg, FL",-82.6402915,27.7676008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","National Mining Association",1,0,1,0,0.00125944584382872,0.00125786163522013,"DC","NGO","Washington, DC",-77.0368707,38.9071923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","National Park Service",1,0,1,0,0.00145871684358661,0.00125786163522013,"Jefferson","Federal Agency","Denver, CO",-104.990251,39.7392358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","National Parks Conservation Association",2,10,12,0.000339394802478587,0.00126421847733323,0.00259214521236656,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","National Resources Defense Council",1,0,1,0,0.00125944584382872,0.00125786163522013,"New York","NGO","New York, NY",-74.0059728,40.7127753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","National Science Foundation",1,0,1,0,0.00145637300757534,0.00125786163522013,"Alexandria","Federal Agency","Alexandria, VA",-77.0469214,38.8048355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","National Wildlife Federation",10,9,19,0.0114656249390049,0.00145516124066241,0.00253390777086325,"Travis","NGO","Austin, TX",-97.7430608,30.267153,10,9,19,0.0114656249390049,0.00145516124066241,0.00253390777086325,6,6,12,0.00558559090099825,0.00303747856617947,0.003720037200372,7,5,12,0.00375159559307659,0.00223131110598506,0.00257805933124218,0,1,1,0,0.00420168067226891,0.00421940928270042
"425","Native Plant Society of Texas",6,5,11,0.00430220391384831,0.00145481729583545,0.00253116940664161,"Gillespie","NGO","Fredericksburg, TX",-98.8719843,30.2752011,6,5,11,0.00430220391384831,0.00145481729583545,0.00253116940664161,1,0,1,0,0.00268817204301075,0.00268096514745308,3,2,5,0.00138214537476337,0.00199600798403194,0.00258985990042169,1,0,1,0,0.00421940928270042,0.00420168067226891
"426","Native Prairies Association of Texas",3,0,3,0,0.0014588722953904,0.00125786163522013,"Hays","NGO","San Marcos, TX",-97.9413941,29.8832749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","Natural Areas Association",1,0,1,0,0.00126103204514304,0.00125786163522013,"Westmoreland","NGO","Ligonier, PA",-79.2375325,40.2431278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","NatureBridge",1,0,1,0,0.00125944584382872,0.00125786163522013,"Marin","NGO","Sausalito, CA",-122.4852507,37.8590937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","New Braunfels Independent School District",1,0,1,0,0.00145606854158414,0.00125786163522013,"Comal","NGO","New Braunfels, TX",-98.1244531,29.7030024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","New Braunfels Parks and Recreation Department",2,0,2,0,0.00145635697987513,0.00125786163522013,"Comal","Municipal/County","New Braunfels, TX",-98.1244531,29.7030024,2,0,2,0,0.00145635697987513,0.00125786163522013,1,0,1,0,0.00268817204301075,0.00268096514745308,1,0,1,0,0.00198807157057654,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"431","New Braunfels Utilities",2,0,2,0,0.00145654933556402,0.00125786163522013,"Comal","Private","New Braunfels, TX",-98.1244531,29.7030024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","Next to New",1,0,1,0,0.00126103204514304,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","NOAA",1,0,1,0,0.00126103204514304,0.00125786163522013,"DC","Federal Agency","Washington, DC",-77.0368707,38.9071923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","Noble Foundation",1,0,1,0,0.00145637300757534,0.00125786163522013,"Carter","NGO","Ardmore, OK",-97.1436254,34.1742611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","Nona Payne Foundation",1,0,1,0,0.00126262224695873,0.00125786163522013,"Gray","NGO","Pampa, TX",-100.9598709,35.5361559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","Nonprofit Management Center of the Permian Basin",1,0,1,0,0.00126103204514304,0.00125786163522013,"Midland","NGO","Midland, TX",-102.0779146,31.9973456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","Noon Rotary",2,0,2,0,0.00126103404791929,0.00125786163522013,"Hunt","NGO","Greenville, TX",-96.1108066,33.1384488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","North American Association for Environmental Education",1,0,1,0,0.00145496925140549,0.00125786163522013,"DC","NGO","Washington, DC",-77.0368707,38.9071923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","North Central Texas Council of Governments",1,8,9,0.00112524259817484,0.00145548133537663,0.00127388126271475,"Tarrant","State Agency","Arlington, TX",-97.1080656,32.735687,1,8,9,0.00112524259817484,0.00145548133537663,0.00127388126271475,1,5,6,3.62287337332986e-05,0.00268817204301075,0.00271739130434783,1,8,9,2.77221135339358e-05,0.00198807157057654,0.00202427520484216,0,6,6,0,0.00420168067226891,0.00431034482758621
"440","North Texas Commission",1,0,1,0,0.00145731124240372,0.00125786163522013,"Dallas","NGO","Irving, TX",-96.9488945,32.8140177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","North Texas Master Naturalists",1,0,1,0,0.00125944584382872,0.00125786163522013,"Dallas","NGO","Dallas, TX",-96.7969879,32.7766642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","Northwest Membrane Operator Association",1,0,1,0,0.00125944584382872,0.00125786163522013,"Ada","NGO","Boise, ID",-116.2023137,43.6150186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","Nueces River Authority",4,5,9,7.46455922571874e-05,0.00126422250316056,0.00255209454963888,"Uvalde","Municipal/County","Uvalde, TX",-99.7861679,29.2096836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","Nueces River Preservation Association",1,0,1,0,0.00126581471278441,0.00125786163522013,"Nueces","NGO","Corpus Christi, TX",-97.396381,27.8005828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","Oaks and Prairies Joint Venture",1,0,1,0,0.00126103204514304,0.00125786163522013,"Williamson","Federal Agency","Round Rock, TX",-97.678896,30.5082551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","Ocean Conservancy",1,0,1,0,0.00145576687195302,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","Oil, Chemical, and Atomic Workers Union",1,0,1,0,0.00125944584382872,0.00125786163522013,"Montgomery","NGO","Rockville, MD",-77.1527578,39.0839973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","OneStar Foundation",0,9,9,0,0.00125786163522013,0.00128039940721055,"Travis","NGO","Austin, TX",-97.7430608,30.267153,0,9,9,0,0.00125786163522013,0.00128039940721055,0,5,5,0,0.00268096514745308,0.00271739130434783,0,5,5,0,0.00198412698412698,0.00201610478935112,0,2,2,0,0.00420168067226891,0.00423728813559322
"449","Original Austin Neighborhood Association",1,0,1,0,0.00125944584382872,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","Our Nation's Energy Future Coalition, Inc.",0,3,3,0,0.00125786163522013,0.00255149587068993,"DC","NGO","Washington, DC",-77.0368707,38.9071923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","Out Teach",1,3,4,0.000360257627879546,0.00145523058256876,0.00126262626262626,"Tarrant","NGO","Canyon, TX",-101.9188024,34.9803342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","Outdoor Afro",1,0,1,0,0.00125944584382872,0.00125786163522013,"Alameda","NGO","Oakland, CA",-122.2711639,37.8043514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","Panhandle-Plains Historical Museum",1,8,9,1.11174286340492e-05,0.00125944584382872,0.00128532831720737,"Randall","NGO","Canyon, TX",-101.9188024,34.9803342,1,8,9,1.11174286340492e-05,0.00125944584382872,0.00128532831720737,0,5,5,0,0.00268096514745308,0.0027471715948365,1,6,7,1.9801509667097e-05,0.00198807157057654,0.00201206438606035,1,0,1,0,0.00421940928270042,0.00420168067226891
"454","Panhandle Regional Planning Commission",1,0,1,0,0.00126262224695873,0.00125786163522013,"Potter","Municipal/County","Amarillo, TX",-101.8312969,35.2219971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","Parks and Recreation Department",2,0,2,0,0.00145918598005289,0.00125786163522013,"Travis","Municipal/County","Austin, TX",-97.7430608,30.267153,2,0,2,0,0.00145918598005289,0.00125786163522013,1,0,1,0,0.0030457600890803,0.00268096514745308,2,0,2,0,0.00224581644134088,0.00198412698412698,1,0,1,0,0.00438458549941724,0.00420168067226891
"456","Partners in Education, Agriculture and Sustainability",1,4,5,0.00330182336417626,0.00145314255804335,0.00253095962896259,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","Pasadena Chamber",1,0,1,0,0.00125944584382872,0.00125786163522013,"Harris","NGO","Pasadena, TX",-95.2091006,29.6910625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","Pasadena Independent School District",1,0,1,0,0.00125944584382872,0.00125786163522013,"Harris","NGO","Pasadena, TX",-95.2091006,29.6910625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","Pathfinders",1,0,1,0,0.00125944584382872,0.00125786163522013,"Tarrant","NGO","Fort Worth, TX",-97.3307658,32.7554883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","Pecan Street, Inc.",1,0,1,0,0.00145589766909683,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,1,0,1,0,0.00145589766909683,0.00125786163522013,1,0,1,0,0.0030426958939964,0.00268096514745308,1,0,1,0,0.00223337181422609,0.00198412698412698,1,0,1,0,0.00438328802086223,0.00420168067226891
"461","People's Community Clinic",2,0,2,0,0.00145492659400585,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","People Organized in Defense of Earth and Her Resources",0,10,10,0,0.00125786163522013,0.00127388535031847,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","People Organizing to Demand Environmental and Economic Rights",1,0,1,0,0.00145657071155497,0.00125786163522013,"San Francisco","NGO","San Francisco, CA",-122.4194155,37.7749295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","Permian Basin Area Foundation",1,0,1,0,0.00126739879964245,0.00125786163522013,"Midland","NGO","Midland, TX",-102.0779146,31.9973456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","Permian Basin Regional Planning Commission",1,0,1,0,0.00125944584382872,0.00125786163522013,"Midland","Municipal/County","Midland, TX",-102.0779146,31.9973456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","Perscribed Burn Alliance of Texas",1,0,1,0,0.00126103204514304,0.00125786163522013,"Bexar","NGO","San Antonio, TX",-98.4936282,29.4241219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","Phil Hardberger Park Conservancy",0,4,4,0,0.00125786163522013,0.00255041404076808,"Bexar","NGO","San Antonio, TX",-98.4936282,29.4241219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","Pineywoods Resource Conservation and Development Corporation",0,9,9,0,0.00125786163522013,0.00127226463104326,"Nacogdoches Nacogdoches","NGO","Nacogdoches, TX",-94.6554874,31.6035129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","Pioneer Association of El Paso",1,0,1,0,0.00125944584382872,0.00125786163522013,"El Paso","NGO","El Paso, TX",-106.4850217,31.7618778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","Planet Texas 2050",1,0,1,0,0.00145700905767847,0.00125786163522013,"Travis","University","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","Plant Conservation Alliance",1,0,1,0,0.00126103204514304,0.00125786163522013,"DC","Federal Agency","Washington, DC",-77.0368707,38.9071923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","Plateau Region Water Planning Group (Region J)",1,0,1,0,0.00126103204514304,0.00125786163522013,"Kerr","State Agency","Kerrville, TX",-99.1403189,30.0474332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","Port Aransas Conservancy",1,0,1,0,0.00125944584382872,0.00125786163522013,"Aransas","NGO","Port Aransas, TX",-97.0610994,27.8339158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","Port Mansfield Chamber of Commerce",1,0,1,0,0.00145573484358184,0.00125786163522013,"Willacy","Municipal/County","Port Mansfield, TX",-97.4249807,26.5547882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","Port of Houston Partners in Maritime Education",0,10,10,0,0.00125786163522013,0.00127388535031847,"Harris","Municipal/County","Houston, TX",-95.3698028,29.7604267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","Preservation Texas",3,0,3,0,0.00145683529137623,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","Project Healing Waters",1,0,1,0,0.00126103204514304,0.00125786163522013,"Charles","NGO","LaPlata, MD",-76.9752514,38.5292877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","Public Citizen",3,0,3,0,0.00145858821886906,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,3,0,3,0,0.00145858821886906,0.00125786163522013,2,0,2,0,0.00305381110700653,0.00268096514745308,2,0,2,0,0.00223918801611503,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"479","Recycled Reads",1,3,4,1.58820409057846e-06,0.00125944584382872,0.00128530334939693,"Travis","Municipal/County","Austin, TX",-97.7430608,30.267153,1,3,4,1.58820409057846e-06,0.00125944584382872,0.00128530334939693,0,3,3,0,0.00268096514745308,0.0027027027027027,1,3,4,7.92060386683881e-06,0.00198807157057654,0.00203652794253995,0,3,3,0,0.00420168067226891,0.00425531914893617
"480","Red River Cultural District",2,0,2,0,0.00146319799059057,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","Reel Recovery",1,2,3,1.58820409057846e-06,0.00125944584382872,0.00126902539169572,"Norfolk","NGO","Needham, MA",-71.2377548,42.2809285,1,2,3,1.58820409057846e-06,0.00125944584382872,0.00126902539169572,1,0,1,0,0.00268817204301075,0.00268096514745308,1,0,1,0,0.00198807157057654,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"482","Refugee Services of Texas",1,0,1,0,0.001457664395721,0.00125786163522013,"Dallas","NGO","Dallas, TX",-96.7969879,32.7766642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","Remember for Me",1,0,1,0,0.00126103204514304,0.00125786163522013,"Hunt","NGO","Greenville, TX",-96.1108066,33.1384488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","Resource Environmental Solutions",1,0,1,0,0.00126103204514304,0.00125786163522013,"Harris","NGO","Bellaire, TX",-95.4588299,29.7057858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","Resources for the Future",1,0,1,0,0.00125944584382872,0.00125786163522013,"DC","NGO","Washington, DC",-77.0368707,38.9071923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","Respect Big Bend",1,10,11,7.4010310620956e-05,0.00126580462289703,0.00255847599898177,"Brewster","NGO","Alpine, TX",-103.6610115,30.3584919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","RETREET",0,5,5,0,0.00125786163522013,0.00253830636782425,"Dallas","NGO","Dallas, TX",-96.7969879,32.7766642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","Rey Feo Consejo Educational Foundation",1,0,1,0,0.00126103204514304,0.00125786163522013,"Bexar","NGO","San Antonio, TX",-98.4936282,29.4241219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","RGK Center for Philanthropy and Community Service",1,0,1,0,0.00125944584382872,0.00125786163522013,"Travis","University","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","Rice Design Alliance",1,0,1,0,0.00125944584382872,0.00125786163522013,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","Ridge Riders",1,0,1,0,0.00126262023913455,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","Rio Grande Water Conservation District",1,0,1,0,0.00145884549099154,0.00125786163522013,"Alamosa","Municipal/County","Alamosa, CO",-105.8700214,37.4694491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","River Legacy Foundation",0,8,8,0,0.00125786163522013,0.00256062125702639,"Tarrant","NGO","Arlington, TX",-97.1080656,32.735687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
